Occurrence_Date,Occurrence_Time,Accident_Location,Weather,Road_Type_Main,Road_Type_Sub,Accident_Location_Type_Main,Accident_Location_Type_Sub,Cause_Judgment_Main,Cause_Judgment_Sub,Longitude,Latitude
20240108.0,110400.0,臺北市南港區國道3號 16公里300.0公尺處北側向外側,晴,單路部分,直路,路段,快車道,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,121.59852,25.018276
20240108.0,110400.0,臺北市南港區國道3號 16公里300.0公尺處北側向外側,晴,單路部分,直路,路段,快車道,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,121.59852,25.018276
20240108.0,110400.0,臺北市南港區國道3號 16公里300.0公尺處北側向外側,晴,單路部分,直路,路段,快車道,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,121.59852,25.018276
20240108.0,110400.0,臺北市南港區國道3號 16公里300.0公尺處北側向外側,晴,單路部分,直路,路段,快車道,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,121.59852,25.018276
20240108.0,110400.0,臺北市南港區國道3號 16公里300.0公尺處北側向外側,晴,單路部分,直路,路段,快車道,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,121.59852,25.018276
20240108.0,110400.0,臺北市南港區國道3號 16公里300.0公尺處北側向外側,晴,單路部分,直路,路段,快車道,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,121.59852,25.018276
20240108.0,110400.0,臺北市南港區國道3號 16公里300.0公尺處北側向外側,晴,單路部分,直路,路段,快車道,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,121.59852,25.018276
20240108.0,110700.0,新北市永和區保福路2段111號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),無(車輛駕駛者因素),尚未發現肇事因素,121.509931,25.013785
20240108.0,110700.0,新北市永和區保福路2段111號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),無(車輛駕駛者因素),尚未發現肇事因素,121.509931,25.013785
20240108.0,150400.0,高雄市林園區鳳林路1段 / 高雄市林園區沿海路2段,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,右轉彎未依規定,120.397675,22.500865
20240108.0,150400.0,高雄市林園區鳳林路1段 / 高雄市林園區沿海路2段,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,右轉彎未依規定,120.397675,22.500865
20240108.0,213800.0,新竹市香山區中華路六段、長興街273巷口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,車輛未依規定暫停讓行人先行,120.908421,24.750342
20240108.0,213800.0,新竹市香山區中華路六段、長興街273巷口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,車輛未依規定暫停讓行人先行,120.908421,24.750342
20240108.0,213800.0,新竹市香山區中華路六段、長興街273巷口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,車輛未依規定暫停讓行人先行,120.908421,24.750342
20240108.0,230000.0,嘉義市西區番社里自由路前0.0公尺,晴,單路部分,橋樑,路段,慢車道,其他,其他不當駕車行為,120.445,23.482328
20240108.0,230000.0,嘉義市西區番社里自由路前0.0公尺,晴,單路部分,橋樑,路段,慢車道,其他,其他不當駕車行為,120.445,23.482328
20240109.0,20900.0,臺南市官田區官田里台1線307.2公里處南下,晴,單路部分,直路,路段,路肩、路緣,駕駛者,恍神、緊張、心不在焉分心駕駛,120.337974,23.17865
20240109.0,20900.0,臺南市官田區官田里台1線307.2公里處南下,晴,單路部分,直路,路段,路肩、路緣,駕駛者,恍神、緊張、心不在焉分心駕駛,120.337974,23.17865
20240109.0,73501.0,彰化縣埔鹽鄉永平村永新路2段口 / 彰化縣埔鹽鄉永平村未命名產業道路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，轉彎車未讓直行車先行,120.4319,24.011251
20240109.0,73501.0,彰化縣埔鹽鄉永平村永新路2段口 / 彰化縣埔鹽鄉永平村未命名產業道路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，轉彎車未讓直行車先行,120.4319,24.011251
20240109.0,73501.0,彰化縣埔鹽鄉永平村永新路2段口 / 彰化縣埔鹽鄉永平村未命名產業道路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，轉彎車未讓直行車先行,120.4319,24.011251
20240109.0,81830.0,臺南市東區東寧地下道,晴,單路部分,地下道,路段,路肩、路緣,駕駛者,恍神、緊張、心不在焉分心駕駛,120.215202,22.992611
20240109.0,81830.0,臺南市東區東寧地下道,晴,單路部分,地下道,路段,路肩、路緣,駕駛者,恍神、緊張、心不在焉分心駕駛,120.215202,22.992611
20240109.0,112004.0,桃園市蘆竹區大竹路口 / 桃園市蘆竹區愛國一路口,晴,交岔路,四岔路,其他,行人穿越道,駕駛者,起步時未注意安全,121.261403,25.022561
20240109.0,112004.0,桃園市蘆竹區大竹路口 / 桃園市蘆竹區愛國一路口,晴,交岔路,四岔路,其他,行人穿越道,駕駛者,起步時未注意安全,121.261403,25.022561
20240109.0,163112.0,雲林縣莿桐鄉大美村大美路102號前0.0公尺,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,左轉彎未依規定,120.51727,23.735902
20240109.0,163112.0,雲林縣莿桐鄉大美村大美路102號前0.0公尺,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,左轉彎未依規定,120.51727,23.735902
20240109.0,163112.0,雲林縣莿桐鄉大美村大美路102號前0.0公尺,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,左轉彎未依規定,120.51727,23.735902
20240109.0,174500.0,屏東縣東港鎮大潭里大潭路5-23號前0.0公尺,晴,單路部分,直路,路段,快車道,非駕駛者,未依標誌或標線穿越道路,120.490149,22.454554
20240109.0,174500.0,屏東縣東港鎮大潭里大潭路5-23號前0.0公尺,晴,單路部分,直路,路段,快車道,非駕駛者,未依標誌或標線穿越道路,120.490149,22.454554
20240109.0,183900.0,新北市五股區成泰路3段299號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),非駕駛者,未依標誌或標線穿越道路,121.447554,25.09457
20240109.0,183900.0,新北市五股區成泰路3段299號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),非駕駛者,未依標誌或標線穿越道路,121.447554,25.09457
20240109.0,195000.0,臺中市大安區臺61線快速道路前0.0公尺,晴,單路部分,直路,路段,快車道,其他,其他不當駕車行為,120.585762,24.364999
20240109.0,195000.0,臺中市大安區臺61線快速道路前0.0公尺,晴,單路部分,直路,路段,快車道,其他,其他不當駕車行為,120.585762,24.364999
20240109.0,195000.0,臺中市大安區臺61線快速道路前0.0公尺,晴,單路部分,直路,路段,快車道,其他,其他不當駕車行為,120.585762,24.364999
20240109.0,201123.0,雲林縣大埤鄉國道1號 244公里700.0公尺處北側向內側,晴,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,120.445253,23.645731
20240109.0,201123.0,雲林縣大埤鄉國道1號 244公里700.0公尺處北側向內側,晴,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,120.445253,23.645731
20240109.0,201123.0,雲林縣大埤鄉國道1號 244公里700.0公尺處北側向內側,晴,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,120.445253,23.645731
20240109.0,201123.0,雲林縣大埤鄉國道1號 244公里700.0公尺處北側向內側,晴,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,120.445253,23.645731
20240109.0,201123.0,雲林縣大埤鄉國道1號 244公里700.0公尺處北側向內側,晴,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,120.445253,23.645731
20240109.0,201123.0,雲林縣大埤鄉國道1號 244公里700.0公尺處北側向內側,晴,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,120.445253,23.645731
20240109.0,201123.0,雲林縣大埤鄉國道1號 244公里700.0公尺處北側向內側,晴,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,120.445253,23.645731
20240109.0,201123.0,雲林縣大埤鄉國道1號 244公里700.0公尺處北側向內側,晴,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,120.445253,23.645731
20240109.0,201123.0,雲林縣大埤鄉國道1號 244公里700.0公尺處北側向內側,晴,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,120.445253,23.645731
20240109.0,201123.0,雲林縣大埤鄉國道1號 244公里700.0公尺處北側向內側,晴,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,120.445253,23.645731
20240109.0,201123.0,雲林縣大埤鄉國道1號 244公里700.0公尺處北側向內側,晴,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,120.445253,23.645731
20240109.0,225000.0,南投縣埔里鎮鯉魚路3號附近,晴,單路部分,彎曲路及附近,路段,路肩、路緣,駕駛者,酒醉(後)駕駛,120.995776,23.972049
20240109.0,225000.0,南投縣埔里鎮鯉魚路3號附近,晴,單路部分,彎曲路及附近,路段,路肩、路緣,駕駛者,酒醉(後)駕駛,120.995776,23.972049
20240110.0,51012.0,彰化縣鹿港鎮頭崙里頂草路二段口 / 彰化縣鹿港鎮頭崙里頂草路二段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,未依規定減速,120.477283,24.091127
20240110.0,51012.0,彰化縣鹿港鎮頭崙里頂草路二段口 / 彰化縣鹿港鎮頭崙里頂草路二段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,未依規定減速,120.477283,24.091127
20240110.0,62345.0,臺南市新市區環西路二段往北近南科六路,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,相關跡證不足且無具體影像紀錄，當事人各執一詞，經分析後無法釐清肇事原因,120.274731,23.103141
20240110.0,62345.0,臺南市新市區環西路二段往北近南科六路,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,相關跡證不足且無具體影像紀錄，當事人各執一詞，經分析後無法釐清肇事原因,120.274731,23.103141
20240110.0,102000.0,高雄市路竹區無名路燈桿098號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,120.2954,22.84392
20240110.0,102000.0,高雄市路竹區無名路燈桿098號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,120.2954,22.84392
20240110.0,154900.0,彰化縣福興鄉南環路電桿 阮田高幹 45 X12 G3018 EA29,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,120.460917,24.034063
20240110.0,154900.0,彰化縣福興鄉南環路電桿 阮田高幹 45 X12 G3018 EA29,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,120.460917,24.034063
20240110.0,170341.0,雲林縣莿桐鄉光復路與莿桐南路路口,晴,交岔路,四岔路,其他,其他,其他,其他不當駕車行為,120.501534,23.753051
20240110.0,170341.0,雲林縣莿桐鄉光復路與莿桐南路路口,晴,交岔路,四岔路,其他,其他,其他,其他不當駕車行為,120.501534,23.753051
20240110.0,180016.0,雲林縣口湖鄉台17線成龍南三號橋,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,120.170639,23.553755
20240110.0,180016.0,雲林縣口湖鄉台17線成龍南三號橋,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,120.170639,23.553755
20240111.0,163000.0,新北市樹林區樹林陸橋路前0.0公尺,晴,單路部分,橋樑,路段,機車專用道,駕駛者,恍神、緊張、心不在焉分心駕駛,121.425681,25.000737
20240111.0,163000.0,新北市樹林區樹林陸橋路前0.0公尺,晴,單路部分,橋樑,路段,機車專用道,駕駛者,恍神、緊張、心不在焉分心駕駛,121.425681,25.000737
20240111.0,181246.0,苗栗縣頭份市濱江街電桿上興幹7支20號前,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,閃避不當(慎),120.90278,24.6767
20240111.0,181246.0,苗栗縣頭份市濱江街電桿上興幹7支20號前,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,閃避不當(慎),120.90278,24.6767
20240112.0,41100.0,新竹縣竹北市西濱路二段口 / 新竹縣竹北市西濱路二段口,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,未保持行車安全距離,120.953177,24.866581
20240112.0,41100.0,新竹縣竹北市西濱路二段口 / 新竹縣竹北市西濱路二段口,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,未保持行車安全距離,120.953177,24.866581
20240112.0,44500.0,高雄市三民區熱河一街 / 高雄市三民區遼寧一街,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,120.309846,22.643499
20240112.0,44500.0,高雄市三民區熱河一街 / 高雄市三民區遼寧一街,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,觀看其他事故、活動、道路環境或車外資訊分心駕駛,120.309846,22.643499
20240112.0,51400.0,南投縣埔里鎮枇杷里慈恩街527號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,酒醉(後)駕駛,120.983711,23.950714
20240112.0,51400.0,南投縣埔里鎮枇杷里慈恩街527號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,酒醉(後)駕駛,120.983711,23.950714
20240112.0,55650.0,新竹市北區成功路與成功路65巷口,晴,交岔路,三岔路,其他,行人穿越道,駕駛者,車輛未依規定暫停讓行人先行,120.956085,24.815153
20240112.0,55650.0,新竹市北區成功路與成功路65巷口,晴,交岔路,三岔路,其他,行人穿越道,駕駛者,車輛未依規定暫停讓行人先行,120.956085,24.815153
20240112.0,84300.0,嘉義市西區保安里世賢路1段 / 嘉義市西區保安里八德路,晴,交岔路,三岔路,其他,行人穿越道,駕駛者,車輛未依規定暫停讓行人先行,120.429986,23.492167
20240112.0,84300.0,嘉義市西區保安里世賢路1段 / 嘉義市西區保安里八德路,晴,交岔路,三岔路,其他,行人穿越道,駕駛者,車輛未依規定暫停讓行人先行,120.429986,23.492167
20240112.0,142800.0,高雄市路竹區大仁路 / 高雄市路竹區仁愛路,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,有號誌路口，轉彎車未讓直行車先行,120.268495,22.870541
20240112.0,142800.0,高雄市路竹區大仁路 / 高雄市路竹區仁愛路,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,有號誌路口，轉彎車未讓直行車先行,120.268495,22.870541
20240112.0,144600.0,桃園市龜山區樹人路357號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,違反禁止超車標誌(線),121.339969,25.038049
20240112.0,144600.0,桃園市龜山區樹人路357號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,違反禁止超車標誌(線),121.339969,25.038049
20240112.0,144600.0,桃園市龜山區樹人路357號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,違反禁止超車標誌(線),121.339969,25.038049
20240112.0,144600.0,桃園市龜山區樹人路357號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,違反禁止超車標誌(線),121.339969,25.038049
20240112.0,161400.0,花蓮縣花蓮市北濱地下道南下車道111標示牌處,陰,單路部分,地下道,路段,一般車道(未劃分快慢車道),駕駛者,逆向行駛,121.6167,23.975757
20240112.0,161400.0,花蓮縣花蓮市北濱地下道南下車道111標示牌處,陰,單路部分,地下道,路段,一般車道(未劃分快慢車道),駕駛者,逆向行駛,121.6167,23.975757
20240112.0,172600.0,臺中市太平區新福里旱溪西路二段 / 臺中市太平區新福里金母橋,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.703886,24.159574
20240112.0,172600.0,臺中市太平區新福里旱溪西路二段 / 臺中市太平區新福里金母橋,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.703886,24.159574
20240112.0,172600.0,臺中市太平區新福里旱溪西路二段 / 臺中市太平區新福里金母橋,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.703886,24.159574
20240112.0,185100.0,臺中市神岡區國道1號 164公里900.0公尺處南側向內側,晴,單路部分,直路,路段,快車道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.692015,24.264718
20240112.0,185100.0,臺中市神岡區國道1號 164公里900.0公尺處南側向內側,晴,單路部分,直路,路段,快車道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.692015,24.264718
20240112.0,185100.0,臺中市神岡區國道1號 164公里900.0公尺處南側向內側,晴,單路部分,直路,路段,快車道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.692015,24.264718
20240112.0,185100.0,臺中市神岡區國道1號 164公里900.0公尺處南側向內側,晴,單路部分,直路,路段,快車道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.692015,24.264718
20240113.0,83526.0,桃園市大園區大觀路362號前0.0公尺,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，轉彎車未讓直行車先行,121.187485,25.065603
20240113.0,83526.0,桃園市大園區大觀路362號前0.0公尺,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，轉彎車未讓直行車先行,121.187485,25.065603
20240113.0,225500.0,新北市淡水區關渡橋道路前0.0公尺,晴,單路部分,橋樑,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,121.457766,25.097622
20240113.0,225500.0,新北市淡水區關渡橋道路前0.0公尺,晴,單路部分,橋樑,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,121.457766,25.097622
20240114.0,22700.0,臺中市西區公平里精誠路 / 臺中市西區公平里大業路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,有號誌路口，轉彎車未讓直行車先行,120.655138,24.153572
20240114.0,22700.0,臺中市西區公平里精誠路 / 臺中市西區公平里大業路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,有號誌路口，轉彎車未讓直行車先行,120.655138,24.153572
20240114.0,74600.0,新北市三芝區北101線道前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,121.503844,25.257621
20240114.0,74600.0,新北市三芝區北101線道前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,121.503844,25.257621
20240114.0,113000.0,嘉義縣中埔鄉中崙村台3線312.7公里,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),駕駛者,未依規定減速,120.584831,23.359671
20240114.0,113000.0,嘉義縣中埔鄉中崙村台3線312.7公里,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),駕駛者,未依規定減速,120.584831,23.359671
20240114.0,124400.0,嘉義縣中埔鄉灣潭村番仔田產業道路,晴,單路部分,坡路,路段,一般車道(未劃分快慢車道),其他,車輛或機械操作不當(慎),120.571106,23.432083
20240114.0,124400.0,嘉義縣中埔鄉灣潭村番仔田產業道路,晴,單路部分,坡路,路段,一般車道(未劃分快慢車道),其他,車輛或機械操作不當(慎),120.571106,23.432083
20240115.0,74100.0,臺南市安定區嘉同里大同115之5號口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,120.218665,23.084442
20240115.0,74100.0,臺南市安定區嘉同里大同115之5號口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,120.218665,23.084442
20240115.0,120000.0,雲林縣臺西鄉蚊港村雲114鄉道(蚊港 42 K0053 GB42)電桿附近,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,120.229639,23.739659
20240115.0,120000.0,雲林縣臺西鄉蚊港村雲114鄉道(蚊港 42 K0053 GB42)電桿附近,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,120.229639,23.739659
20240115.0,160900.0,臺南市東山區聖賢里北勢寮84-3號,晴,單路部分,直路,路段,路肩、路緣,駕駛者,恍神、緊張、心不在焉分心駕駛,120.363494,23.312583
20240115.0,160900.0,臺南市東山區聖賢里北勢寮84-3號,晴,單路部分,直路,路段,路肩、路緣,駕駛者,恍神、緊張、心不在焉分心駕駛,120.363494,23.312583
20240115.0,161719.0,宜蘭縣羅東鎮中山路二段口 / 宜蘭縣羅東鎮中山路二段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,121.785409,24.673067
20240115.0,161719.0,宜蘭縣羅東鎮中山路二段口 / 宜蘭縣羅東鎮中山路二段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,121.785409,24.673067
20240115.0,161719.0,宜蘭縣羅東鎮中山路二段口 / 宜蘭縣羅東鎮中山路二段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,121.785409,24.673067
20240115.0,161719.0,宜蘭縣羅東鎮中山路二段口 / 宜蘭縣羅東鎮中山路二段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,121.785409,24.673067
20240115.0,161719.0,宜蘭縣羅東鎮中山路二段口 / 宜蘭縣羅東鎮中山路二段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,121.785409,24.673067
20240115.0,170500.0,桃園市平鎮區台66線 20公里500.0公尺處西側,雨,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,121.22184,24.922536
20240115.0,170500.0,桃園市平鎮區台66線 20公里500.0公尺處西側,雨,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,121.22184,24.922536
20240115.0,170500.0,桃園市平鎮區台66線 20公里500.0公尺處西側,雨,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,121.22184,24.922536
20240115.0,170500.0,桃園市平鎮區台66線 20公里500.0公尺處西側,雨,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,121.22184,24.922536
20240115.0,170500.0,桃園市平鎮區台66線 20公里500.0公尺處西側,雨,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,121.22184,24.922536
20240115.0,170500.0,桃園市平鎮區台66線 20公里500.0公尺處西側,雨,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,121.22184,24.922536
20240115.0,170500.0,桃園市平鎮區台66線 20公里500.0公尺處西側,雨,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,121.22184,24.922536
20240115.0,170500.0,桃園市平鎮區台66線 20公里500.0公尺處西側,雨,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,121.22184,24.922536
20240115.0,170500.0,桃園市平鎮區台66線 20公里500.0公尺處西側,雨,單路部分,直路,路段,快車道,駕駛者,未保持行車安全距離,121.22184,24.922536
20240115.0,220634.0,雲林縣元長鄉長南村台19線保安府牌樓前路口,晴,交岔路,四岔路,交叉路口,交叉路口內,其他,其他不當駕車行為,120.312722,23.664606
20240115.0,220634.0,雲林縣元長鄉長南村台19線保安府牌樓前路口,晴,交岔路,四岔路,交叉路口,交叉路口內,其他,其他不當駕車行為,120.312722,23.664606
20240116.0,60743.0,嘉義縣大林鎮大美里大埔美園區五路與大埔美園區二路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,違反閃光號誌,120.517356,23.59448
20240116.0,60743.0,嘉義縣大林鎮大美里大埔美園區五路與大埔美園區二路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,違反閃光號誌,120.517356,23.59448
20240116.0,60743.0,嘉義縣大林鎮大美里大埔美園區五路與大埔美園區二路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,違反閃光號誌,120.517356,23.59448
20240116.0,60743.0,嘉義縣大林鎮大美里大埔美園區五路與大埔美園區二路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,違反閃光號誌,120.517356,23.59448
20240116.0,60743.0,嘉義縣大林鎮大美里大埔美園區五路與大埔美園區二路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,違反閃光號誌,120.517356,23.59448
20240116.0,60743.0,嘉義縣大林鎮大美里大埔美園區五路與大埔美園區二路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,違反閃光號誌,120.517356,23.59448
20240116.0,61100.0,彰化縣埔鹽鄉國道1號 207公里800.0公尺處南側向內側,晴,單路部分,直路,路段,快車道,駕駛者,打瞌睡或疲勞駕駛(包括連續駕車8小時),120.512026,24.003195
20240116.0,61100.0,彰化縣埔鹽鄉國道1號 207公里800.0公尺處南側向內側,晴,單路部分,直路,路段,快車道,駕駛者,打瞌睡或疲勞駕駛(包括連續駕車8小時),120.512026,24.003195
20240116.0,61100.0,彰化縣埔鹽鄉國道1號 207公里800.0公尺處南側向內側,晴,單路部分,直路,路段,快車道,駕駛者,打瞌睡或疲勞駕駛(包括連續駕車8小時),120.512026,24.003195
20240116.0,92025.0,新竹市東區光復路一段與光復路一段30巷口,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,車輛未依規定暫停讓行人先行,121.025753,24.781222
20240116.0,92025.0,新竹市東區光復路一段與光復路一段30巷口,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,車輛未依規定暫停讓行人先行,121.025753,24.781222
20240116.0,174400.0,彰化縣線西鄉寓埔村中正路口 / 彰化縣線西鄉寓埔村中央路2段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,有號誌路口，轉彎車未讓直行車先行,120.464775,24.135071
20240116.0,174400.0,彰化縣線西鄉寓埔村中正路口 / 彰化縣線西鄉寓埔村中央路2段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,有號誌路口，轉彎車未讓直行車先行,120.464775,24.135071
20240117.0,74700.0,高雄市橋頭區村成功南路 / 高雄市橋頭區仕隆南路,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,變換車道不當,120.312939,22.752194
20240117.0,74700.0,高雄市橋頭區村成功南路 / 高雄市橋頭區仕隆南路,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,變換車道不當,120.312939,22.752194
20240117.0,74700.0,高雄市橋頭區村成功南路 / 高雄市橋頭區仕隆南路,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,變換車道不當,120.312939,22.752194
20240117.0,112007.0,彰化縣花壇鄉長春村油車巷口 / 彰化縣花壇鄉長春村油車巷口,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,倒車未依規定,120.572178,24.008119
20240117.0,112007.0,彰化縣花壇鄉長春村油車巷口 / 彰化縣花壇鄉長春村油車巷口,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,倒車未依規定,120.572178,24.008119
20240117.0,112400.0,臺南市官田區南廍里南318線1.5公里處路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,未依規定減速,120.29663,23.208276
20240117.0,112400.0,臺南市官田區南廍里南318線1.5公里處路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,未依規定減速,120.29663,23.208276
20240117.0,172000.0,桃園市觀音區大觀路三段330號前0.0公尺附近,陰,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,酒醉(後)駕駛,121.124537,25.036872
20240117.0,172000.0,桃園市觀音區大觀路三段330號前0.0公尺附近,陰,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,酒醉(後)駕駛,121.124537,25.036872
20240117.0,172000.0,桃園市觀音區大觀路三段330號前0.0公尺附近,陰,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,酒醉(後)駕駛,121.124537,25.036872
20240117.0,172700.0,高雄市鳥松區公園路路燈0564號前0.0公尺,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,120.358834,22.650375
